"EventDate","CaclEventStartTime2","CalcEventEndTime2","CalcEventType","EventTitleName","EventLocation","EventDescription","Latitude","Longitude"
"April 8, 2011",16:30:00,17:30:00,"AP","Concourse Parent Wine and Cheese Reception","Room 16-135","Parents, visit us to learn more about your students' options for their freshman year within Concourse, one of the freshman learning communities. You'll have a chance to meet some of our students and faculty. Limited to participants 21 and over. RSVP to pcog@mit.edu.","42.36044165352521","-71.09072685241699"
"April 8, 2011",16:30:00,18:00:00,"D","Dorm Life@MIT: Straight Talk from Students","Student Center (W20), 4th Floor, Room 407","Your dorm at MIT is your choice, your home, and your support system. Come ask questions and hear students talk about residential life and their different dorm experiences. This is a student-only event; parents are encouraged to attend the parent panel on Saturday, April 9th at 12:45pm in Room 10-250.","42.359084","-71.09481"
"April 8, 2011",16:30:00,20:30:00,"D","Hair Dye Party","Phoenix Group (NW35)","Sick of that boring old hair color? Come spice it up at the Phoenix Group's hair-dye and our master Hungarian cosmetologist will add some luminosity to your do!","42.35851220549432","-71.10152006149292"
"April 8, 2011",16:47:00,17:47:00,"D","Liquid Nitrogen Ice Cream","Random Hall (NW61)","Colder than the heart of a freshman physics professor.","42.362035","-71.098074"
"April 8, 2011",17:00:00,06:00:00,"RP","Emerson Fellow Student Recital","Killian Hall (Room 14W-111)","Advanced musical performance by Emerson Fellow, Yimin Chen '13, piano.  Beethoven, Sonata in F Major, Op. 10, No. 2 and Brahms, Variations on a Theme by Handel will be performed. Free admission.","42.35882932480159","-71.08941793441772"
"April 8, 2011",17:00:00,06:00:00,"O","All Things Space: Past, Present, and Future","Student Center (W20), 4th Floor, Room 445","Come join members of Students for the Exploration and Development of Space (SEDS) for pizza and discussion of the current state of the space industry and ideas for future initiatives.",,
"April 8, 2011",17:00:00,18:00:00,"O","Leadership Training Institute Board Games and Ice Cream Night","Student Center (W20), 3rd Floor, Coffeehouse","Make your own ice cream (or just eat store bought ones) while playing board games with MIT's Leadership Training Institute! Come learn about community service and our mentoring program with local area high school students.","42.359051307364425","-71.09472870826721"
"April 8, 2011",17:00:00,18:00:00,"RO","Literature Discussion","Room 14E-304","Love both literature and science/engineering? Think the two are mutually exclusive? Don't worry - they're not! Join the MIT Literary Society in reading and discussing a short text (you don't have to read anything ahead of time). Refreshments will be provided. ","42.35943184707629","-71.08918190002441"
"April 8, 2011",17:00:00,18:00:00,"D","CryoFAC","East Campus (62), Talbot Lounge","Didn't get LN2 ice cream at the Johnson fair? Or did that one taste leave you craving more? Either way, come to EC for some of that legendarily smooth liquid nitrogen ice cream at one of our Friday Afternoon Clubs.","42.36010571382888","-71.08858108520508"
"April 8, 2011",17:00:00,18:30:00,"O","Electronic Trading Simulation","Building E52, Room E52-010 (Sloan Trading Room)","Join us for an exciting electronic stock trading game to see if you have what it takes to be a trader! Food will be provided. Meet at the Student Center (W20) at 5pm to walk to Sloan.","42.36058930786782","-71.08360290527344"
"April 8, 2011",17:00:00,18:30:00,"RO","Anime Arts and Crafts","Student Center (W20), 4th Floor, Room 439","Join MIT Anime for some anime-related arts and crafts! Make origami, lucky stars, paper child, or anime character papercrafts (Pokemon, Totoro, Hetalia, Vocaloid, and TONS more), in the comfort of our clubroom (which houses the largest anime library in America).","42.35894031618102","-71.09471797943115"
"April 8, 2011",17:00:00,18:30:00,"*P","Parent Reception","Walker Memorial (50), Morss Hall","Sponsored by the MIT Parents Association and the MIT Club of Boston, this reception is your chance to meet and mingle with Parent Connectors, Educational Counselors and other MIT Alumni/ae.","42.359368423951025","-71.08821630477905"
"April 8, 2011",17:00:00,18:30:00,"F","Pickup Soccer","Zeta Psi, 233 Mass Ave., Cambridge","Come meet at the house before hitting Brigg’s Field F (between New House, W70 and Simmons, W79) for a game of pickup soccer with the Brothers of Zeta Psi.
","42.36176062062708","-71.09717756509781"
"April 8, 2011",17:00:00,19:00:00,"D","Dumplings for Dinner","New House (W70), House 3, 1st Floor Kitchens","We will cook you tasty dumplings. Save us from bingeing by coming to eat them with us! Vegetarian options provided. ","42.35499603793373","-71.10051155090332"
"April 8, 2011",17:00:00,19:00:00,"D","Fr33 P@nc@k3$!!!","New House (W70), House 5, 2nd Floor Lounge","Come get fueled up for Tournaments Galore on free pancakes! Come early before the BAAAACOOOONNNN runs out!","42.354873146896075","-71.10077977180481"
"April 8, 2011",17:00:00,19:00:00,"D","International Feast","New House (W70), New House 1, 1st Floor, iHouse Lounge","Imagine a magical world where foods from all over the world coexist? It exists! iHouse is a community of students from all over the world with a passion for international development. Join us for a meal with foods from their homelands or places they have traveled.","42.35511100029978","-71.10016286373138"
"April 8, 2011",17:00:00,19:00:00,"D","xkcd Color-in-the-Comic","New House (W70), House 6, 2nd Floor, German House Lounge","Love reading xkcd? Read it with us and add your own color to the comics! Lots of colors! RAINBOWS! DOUBLE RAINBOWS!","42.35507928656464","-71.10113382339478"
"April 8, 2011",17:00:00,19:00:00,"DM","Carne Asada","New House (W70), House 3 (Spanish House), Courtyard","Join us in our traditional cookout. Eat carne asada and other Hispanic dishes with la familia. Learn about Spanish House and its residents cultures while enjoying a good meal.","42.355099107650986","-71.10035598278046"
"April 8, 2011",17:00:00,19:00:00,"F","The Nerd You Nerds Could Be Like","Theta Xi, 64 Bay State Rd., Boston","HELLO pre-frosh. How are you? Fantastic. Do you hate cubing? No. Want to experience Warhammer 40K?  Yes.  Should you visit Theta Xi? I dunno; do you like Magic the Gathering? Anything is possible at MIT. I’m on a Rapidash.","42.349763","-71.095896"
"April 8, 2011",17:00:00,19:00:00,"F","BBQ with Sigma Nu","Sigma Nu, 28 The Fenway, Boston","Join the brothers of Sigma Nu for BBQing on our front lawn in Back Bay Boston! A 3 minute walk from the Saferide Boston East stop on Newbury Street.","42.34572","-71.09031"
"April 8, 2011",17:00:00,19:00:00,"D","Ice Cream and S'mores!","MacGregor House (W61), Dining Room and BBQ Pits","Come and have s'mores, ice cream... or even s'mores with ice cream!  ","42.355439","-71.099777"
"April 8, 2011",17:00:00,19:00:00,"D","Cheese and Grape Juice Tasting","Phoenix Group (NW35)","Want to add some class to your CPW? Come to our cheese and grape juice tasting!","42.35843292541744","-71.10162734985352"
"April 8, 2011",17:00:00,19:30:00,"O","Dumpling Night with AAA","McCormick Hall (W4), Country Kitchen","Mix and mingle with MIT's Asian American Association and your future classmates over lots and lots of delicious dumplings! We'll have a dumpling eating contest (with prizes of course) so bring your appetite and game face!",,
"April 8, 2011",17:00:00,20:00:00,"D","Taste of McCormick","McCormick Hall (W4), Dining Hall","A great chance to learn about the three most essential assets to an awesome four years at MIT: House Dining, Residential Advisers, and Graduate Student Tutors. Remember to bring your MIT card/cash!","42.35700586692967","-71.09470725059509"
"April 8, 2011",17:15:00,"?","F","Contact Charades","Epsilon Theta, 259 St. Paul St., Brookline","Contact! You're stumped? Alright, 3, 2, 1, you're acting out a bunny with pancake on its head. Meet us at Lobby 7 to catch our Big Silver Van to Epsilon Theta.",,"Meet us at Lobby 7 to catch our Big Silver Van to Epsilon Theta."
"April 8, 2011",17:22:00,18:22:00,"F","Liquid Nitrogen Fun!","TPC Systems, 253 Commonwealth Ave., Boston","Shatter flowers, shrink balloons, spray bits of racquetballs all over the center room. Freeze what you find and find things to freeze! All this brought to you by the number 615-414-6224.",,
"April 8, 2011",17:30:00,19:00:00,"*M","Minority Student Dinner","Student Center (W20), 2nd Floor, Lobell Dining Hall","Enjoy great food and meet students from the African American, Latino, and Native American communities. Hear about clubs, events, and organizations with which you could be involved, as well as personal stories of life as a student of color at the Institute.","42.35903545149308","-71.09520077705383"
"April 8, 2011",17:30:00,19:00:00,"F","Learn How to DJ ","Theta Delta Chi, 372 Memorial Dr., Cambridge","Come learn how to drop the bass down low and how to work our lights as we show you how TDC brings the club scene to MIT. If you learn quickly, maybe we’ll let you spin the discs or work the lights at our party.","42.356355751762926","-71.09648287296295"
"April 8, 2011",17:30:00,19:00:00,"F","Grilling with Kappa Sigma","Kappa Sigma, 407 Memorial Dr., Cambridge","Come by and chow down on some delicious and savory meats grilled to perfection by our very own Chef John - don't worry, we have vegetarian options too.","42.356121867222576","-71.09736263751984"
"April 8, 2011",17:47:00,21:47:00,"D","D&D One-Shots","Random Hall (NW61)","Enjoy a fantastic adventure of swords and sorcery as you delve into the depths of a dungeon filled with monsters, to face off against the evil Baron von Ternus.","42.362035","-71.098074"
"April 8, 2011",18:00:00,18:20:00,"F","Walk to pika","Meet in Lobby 7","Meet a pikan at Lobby 7 to walk to pika. Dinner is at 6:30.","42.35940013552166","-71.09325885772705"
"April 8, 2011",18:00:00,19:00:00,"D","Senior Haus Tasting","Senior House (E2)","Have a taste of Senior Haus--literally! Warning: Some of the items may actually be edible.","42.35992337412665","-71.08682155609131"
"April 8, 2011",18:00:00,19:00:00,"GO","Friday Study Circle","Room 1-136","Join the MIT Muslim community in a discussion about Abstraction in Islamic Art.",,
"April 8, 2011",18:00:00,19:00:00,"F","Alpha Steak and Ribs","Alpha Delta Phi, 351 Massachusetts Ave., Cambridge","Need something meaty and packed with flavor to keep you going? Don’t go for the low quality stuff you have to pay for! Come join ADPhi and chow down on some thick juicy steak and succulently tender Baby Back Ribs. Side dishes, BBQ sauce and moist towelette included!","42.36284074586663","-71.0990309715271"
"April 8, 2011",18:00:00,19:00:00,"D","Get Fit with East Campus","Meet in the East Campus Courtyard (between Buildings 62 and 64)","You know exercise is healthy, but you never actually do it; we're the same way. Come run with EC’s novice GetFit team, Fat Kids’ Running Club, for a fun, healthy and shame-free job along scenic Memorial Drive.","42.360264269661585","-71.08836650848389"
"April 8, 2011",18:00:00,19:30:00,"D","Next Stop...Dinner All Around the World!","Next House (W71), Dining Hall","Tons of food from all over the place, representing the diversity of Next House! Eat Spanish food, African food, Chinese food, American comfort food, and more!","42.35453222211426","-71.10220670700073"
"April 8, 2011",18:00:00,19:30:00,"F","Learn How to Cook with Chef Myles/Or Just Eat His Awesome Food","Beta Theta Pi, 119 Bay State Rd., Boston","Learn how to make dinner to impress your friends (or that special lady/guy friend). Chef Myles will be showing us how to cook memorable but doable meals.","42.350266541776186","-71.09839797019958"
"April 8, 2011",18:00:00,20:00:00,"RPO","Spring Greater Boston Invitational Songfest (SGBIS)","Room 10-250","Come and hear the most ridiculous vocal talent MIT has to offer! Presenting MIT's incredible a cappella groups - the Asymptones, Chorallaries, Cross Products, Logarhythms, Muses, Ohms, Resonance, Syncopasian, Techiya, and the Toons - all together for an ""extravaganza"" of a concert!","42.35971625936651","-71.09203979372978"
